Topic,Site_Url,Pillar Post Title,Pillar Post Dimesion,Pillar Post Url,Keyword Cluster,Keyword,Language,Used,API Key,Status,Post_Url,Post_ID,Human_Context
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,6. Moral Panics & Societal Fears,https://www.global-urban-legends.com/moral-panics-societal-fears/,"moral panic urban legends, organ harvesting myths, social fear folklore",white van abduction rumors social media,English,否,qrdRo66J7PyzH5w3Oyggfqzo,Active,,,"觸發：你是否曾被告誡過，在美國，必須遠離白色的箱型車，不然可能遭到綁架？
痛點：這其實是一個流傳廣泛，但毫無根據的謠言，而這個謠言廣泛到什麼程度？甚至就連巴爾的摩市市長都曾經出面呼籲大家遠離白色箱型車，結果遭到地區警方的駁斥。
細節：你有沒有想過，為什麼是白色箱型車？而不是黑色或是其他車種？其實廂型車很好理解，這種車空間大，很容易讓人遐想，加上很多商用箱型車沒有後窗與側窗，簡直完美符合人們關於恐懼的想像。至於白色？我想那就只是因為它很常見而已。
結論：雖然白色廂型車只是個謠言，目前並沒有任何證據顯示白色廂型車的犯罪率比較高。但取而代之的，是出門在外你本就該小心任何看似可疑，或以奇怪方式接近你的車輛。
證據：因為經濟、難民等收容政策影響，近期全球很多地方的犯罪率都在上升，隨時保持警覺，而不是把寶貴的注意力放在那些不實的謠言上，才是保護自己的最佳選擇。"
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,6. Moral Panics & Societal Fears,https://www.global-urban-legends.com/moral-panics-societal-fears/,"moral panic urban legends, organ harvesting myths, social fear folklore",how rumors cause mass hysteria,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,"cross cultural urban legends, kuchisake onna vs la llorona, pontianak folklore origins",japanese vs mexican female ghosts,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,"cross cultural urban legends, kuchisake onna vs la llorona, pontianak folklore origins",pontianak vs la llorona similarities,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,"cross cultural urban legends, kuchisake onna vs la llorona, pontianak folklore origins",global myths of the woman in white,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,"cross cultural urban legends, kuchisake onna vs la llorona, pontianak folklore origins",cultural variations of the hookman,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,"cross cultural urban legends, kuchisake onna vs la llorona, pontianak folklore origins",universal themes in world folklore,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,Kuchisake Onna myth,kuchisake onna origin story explained,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,Cryptids & Unknown Creatures,https://www.global-urban-legends.com/,Mothman sightings,is mothman an alien or a cryptid,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,Psychological Horror Origins,https://www.global-urban-legends.com/,Uncanny valley psychology,why are humans scared of uncanny valley,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/why-are-humans-scared-of-uncanny-valley/,1576,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,Paranormal Games & Rituals,https://www.global-urban-legends.com/,Midnight game rules,history of the midnight game ritual,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
